#MPRN: 10012947687
Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
2024-02-26,1.575,1.594,1.289,0.287,0.016,0.024,0.01,0.009,0.032,0.009,0.01,0.139,1.345,1.521,1.535,0.713,0.009,0.009,0.031,0.009,0.01,0.024,0.015,0.009,0.023,0.015,0.009,0.029,0.009,0.009,0.03,0.008,0.021,0.017,0.009,0.025,0.013,0.009,0.026,0.013,0.009,0.023,0.018,0.009,0.01,0.032,0.349,1.386
2024-02-27,1.588,1.566,1.265,0.299,0.017,0.01,0.014,0.027,0.009,0.01,0.031,0.134,1.368,1.535,1.541,0.687,0.009,0.031,0.008,0.009,0.023,0.017,0.009,0.009,0.032,0.009,0.009,0.03,0.009,0.009,0.029,0.011,0.009,0.029,0.009,0.008,0.03,0.01,0.01,0.024,0.016,0.009,0.014,0.027,0.009,0.01,0.374,1.382
2024-02-28,1.552,1.567,1.272,0.283,0.02,0.02,0.01,0.015,0.025,0.009,0.01,0.155,1.379,1.54,1.522,0.694,0.009,0.023,0.017,0.009,0.017,0.022,0.009,0.012,0.027,0.008,0.009,0.03,0.008,0.009,0.03,0.009,0.008,0.029,0.009,0.008,0.031,0.009,0.009,0.03,0.009,0.01,0.029,0.01,0.009,0.026,0.357,1.354
2024-02-29,1.54,1.543,0.818,0.297,0.009,0.01,0.029,0.01,0.015,0.024,0.009,0.139,1.36,1.492,1.514,0.688,0.009,0.029,0.01,0.008,0.029,0.009,0.008,0.029,0.009,0.009,0.028,0.009,0.018,0.02,0.009,0.028,0.009,0.009,0.028,0.009,0.015,0.023,0.009,0.02,0.018,0.01,0.02,0.019,0.009,0.013,0.365,1.356
2024-03-01,1.52,1.533,1.249,0.286,0.029,0.009,0.01,0.03,0.01,0.009,0.03,0.127,1.328,1.525,1.478,0.684,0.03,0.009,0.009,0.031,0.009,0.009,0.02,0.019,0.009,0.009,0.031,0.009,0.009,0.016,0.024,0.009,0.008,0.022,0.019,0.009,0.009,0.023,0.019,0.009,0.009,0.018,0.025,0.009,0.009,0.009,0.37,1.376
2024-03-02,1.553,1.552,1.283,0.288,0.01,0.01,0.031,0.01,0.01,0.014,0.03,0.136,1.377,1.537,1.561,0.696,0.009,0.013,0.029,0.009,0.01,0.023,0.017,0.009,0.009,0.032,0.009,0.008,0.03,0.009,0.009,0.03,0.009,0.008,0.03,0.009,0.008,0.031,0.009,0.009,0.019,0.022,0.009,0.009,0.032,0.009,0.344,1.357
2024-03-03,1.568,1.562,1.266,0.302,0.015,0.009,0.015,0.027,0.01,0.009,0.03,0.134,1.378,1.553,1.569,0.706,0.009,0.025,0.015,0.008,0.009,0.031,0.009,0.009,0.025,0.016,0.009,0.011,0.03,0.009,0.009,0.03,0.009,0.009,0.026,0.014,0.008,0.016,0.025,0.009,0.01,0.032,0.009,0.01,0.015,0.027,0.355,1.393
2024-03-04,1.549,1.525,1.236,0.283,0.029,0.009,0.009,0.032,0.01,0.009,0.015,0.145,1.37,1.56,1.552,0.705,0.009,0.023,0.017,0.01,0.013,0.028,0.009,0.01,0.032,0.009,0.01,0.013,0.029,0.009,0.009,0.023,0.019,0.009,0.01,0.029,0.013,0.009,0.009,0.033,0.01,0.009,0.009,0.034,0.01,0.009,0.354,1.403
2024-03-05,1.567,1.571,1.289,0.314,0.01,0.009,0.032,0.01,0.01,0.014,0.027,0.129,1.378,1.569,1.54,0.695,0.01,0.033,0.009,0.01,0.029,0.011,0.009,0.022,0.017,0.009,0.022,0.017,0.009,0.023,0.015,0.009,0.027,0.009,0.009,0.029,0.008,0.011,0.028,0.009,0.013,0.027,0.009,0.01,0.03,0.01,0.351,1.386
2024-03-06,1.551,1.556,1.285,0.296,0.009,0.023,0.018,0.009,0.01,0.032,0.01,0.129,1.38,1.546,1.522,0.698,0.025,0.009,0.011,0.03,0.009,0.009,0.03,0.009,0.009,0.03,0.009,0.009,0.029,0.01,0.009,0.021,0.018,0.009,0.01,0.029,0.009,0.009,0.031,0.01,0.009,0.028,0.013,0.009,0.013,0.029,0.35,1.368
2024-03-07,1.565,1.558,1.275,0.307,0.01,0.009,0.031,0.009,0.01,0.031,0.009,0.132,1.376,1.528,1.545,0.72,0.012,0.009,0.032,0.009,0.009,0.029,0.009,0.011,0.027,0.009,0.021,0.017,0.009,0.029,0.009,0.015,0.021,0.009,0.029,0.009,0.009,0.029,0.009,0.009,0.03,0.009,0.013,0.027,0.01,0.009,0.364,1.354
2024-03-08,1.539,1.559,1.263,0.307,0.023,0.009,0.029,0.01,0.009,0.03,0.009,0.114,1.352,1.541,1.524,0.733,0.01,0.009,0.03,0.01,0.012,0.026,0.009,0.019,0.021,0.009,0.021,0.016,0.009,0.027,0.011,0.009,0.029,0.009,0.009,0.029,0.008,0.009,0.03,0.009,0.01,0.03,0.009,0.01,0.028,0.012,0.338,1.355
2024-03-09,1.541,1.53,1.27,0.313,0.009,0.022,0.018,0.01,0.02,0.02,0.009,0.12,1.358,1.51,1.509,0.714,0.009,0.009,0.03,0.008,0.009,0.03,0.009,0.008,0.032,0.009,0.008,0.019,0.021,0.009,0.009,0.031,0.009,0.008,0.02,0.02,0.009,0.009,0.032,0.009,0.009,0.011,0.03,0.009,0.009,0.023,0.339,1.32
2024-03-10,1.506,1.531,1.245,0.3,0.03,0.011,0.009,0.021,0.02,0.01,0.009,0.138,1.349,1.55,1.565,0.731,0.009,0.027,0.012,0.009,0.022,0.017,0.009,0.01,0.029,0.009,0.008,0.032,0.008,0.009,0.018,0.022,0.009,0.008,0.031,0.008,0.009,0.031,0.01,0.009,0.017,0.023,0.01,0.009,0.032,0.009,0.347,1.377
2024-03-11,1.567,1.556,1.274,0.311,0.009,0.016,0.022,0.01,0.019,0.021,0.009,0.127,1.377,1.562,1.518,0.711,0.009,0.015,0.023,0.009,0.018,0.021,0.009,0.018,0.02,0.009,0.02,0.018,0.009,0.02,0.018,0.009,0.022,0.015,0.009,0.026,0.011,0.009,0.027,0.012,0.01,0.026,0.015,0.009,0.017,0.023,0.354,1.405
2024-03-12,1.573,1.561,1.168,0.018,0.01,0.028,0.011,0.01,0.029,0.01,0.011,0.146,1.358,1.536,1.08,0.682,0.028,0.009,0.011,0.028,0.009,0.025,0.011,0.009,0.027,0.009,0.028,0.008,0.016,0.021,0.009,0.026,0.009,0.026,0.009,0.027,0.009,0.019,0.017,0.011,0.026,0.009,0.028,0.01,0.024,0.013,0.347,1.249
2024-03-13,1.008,0.996,0.649,0.027,0.009,0.023,0.014,0.015,0.021,0.01,0.027,0.123,0.899,1.024,1.002,0.543,0.015,0.02,0.005,0,0,0,0,0,0,0,0,0,0.04,0.016,0.026,0.009,0.026,0.009,0.026,0.009,0.026,0.009,0.026,0.01,0.026,0.01,0.021,0.015,0.01,0.027,0.01,0.028
2024-03-14,0.01,0.015,0.022,0.01,0.028,0.01,0.018,0.02,0.686,1.359,1.131,1.099,0.555,0.009,0.027,0.009,0.026,0.009,0.025,0.011,0.012,0.469,1.003,0.982,0.875,0.25,0.013,0.014,0.021,0.009,0.025,0.009,0.026,0.009,0.026,0.008,0.021,0.015,0.012,0.024,0.009,0.026,0.01,0.027,0.009,0.017,0.02,0.01
2024-03-15,0.027,0.01,0.024,0.014,0.01,0.028,0.009,0.023,0.677,1.323,1.169,1.068,0.553,0.011,0.017,0.019,0.009,0.026,0.009,0.027,0.01,0.448,0.755,0.591,0.833,0.248,0.02,0.009,0.026,0.008,0.026,0.009,0.027,0.008,0.026,0.009,0.025,0.009,0.026,0.009,0.026,0.008,0.021,0.016,0.009,0.027,0.009,0.027
2024-03-16,0.01,0.012,0.026,0.009,0.02,0.019,0.01,0.025,0.673,1.539,1.559,1.544,0.599,0.028,0.009,0.023,0.014,0.008,0.029,0.009,0.008,0.455,1.421,1.446,0.955,0.237,0.027,0.009,0.019,0.017,0.009,0.027,0.008,0.021,0.016,0.008,0.028,0.009,0.018,0.02,0.009,0.029,0.009,0.009,0.028,0.01,0.012,0.027
2024-03-17,0.009,0.021,0.017,0.01,0.028,0.01,0.009,0.03,0.675,1.546,1.124,1.154,0.631,0.009,0.011,0.025,0.009,0.028,0.009,0.011,0.025,0.425,0.873,0.807,0.725,0.236,0.014,0.02,0.013,0.022,0.012,0.023,0.013,0.022,0.012,0.022,0.009,0.026,0.009,0.026,0.009,0.026,0.009,0.027,0.009,0.016,0.021,0.009
2024-03-18,0.028,0.009,0.026,0.011,0.012,0.026,0.01,0.028,0.675,1.367,1.172,1.111,0.535,0.009,0.028,0.009,0.013,0.022,0.009,0.027,0.008,0.454,0.857,0.843,0.734,0.236,0.019,0.013,0.022,0.011,0.023,0.009,0.026,0.008,0.026,0.009,0.026,0.009,0.027,0.009,0.026,0.01,0.015,0.022,0.01,0.027,0.01,0.027
2024-03-19,0.01,0.01,0.028,0.009,0.028,0.01,0.018,0.019,0.68,1.264,1.122,1.098,0.562,0.025,0.011,0.015,0.02,0.009,0.028,0.01,0.026,0.417,0.655,0.709,0.798,0.109,0.019,0.015,0.024,0.01,0.025,0.009,0.025,0.009,0.025,0.009,0.025,0.009,0.026,0.009,0.026,0.009,0.026,0.009,0.027,0.009,0.026,0.01
2024-03-20,0.026,0.01,0.026,0.01,0.019,0.017,0.011,0.025,0.664,1.08,1.018,1.007,0.486,0.027,0.009,0.018,0.017,0.009,0.026,0.009,0.027,0.445,0.886,0.837,0.676,0.242,0.021,0.014,0.02,0.016,0.012,0.023,0.009,0.026,0.009,0.026,0.008,0.026,0.009,0.024,0.013,0.013,0.023,0.009,0.029,0.01,0.011,0.027
2024-03-21,0.01,0.023,0.016,0.009,0.03,0.009,0.009,0.03,0.675,1.538,1.547,1.523,0.603,0.019,0.009,0.028,0.008,0.013,0.024,0.009,0.023,0.45,1.002,0.973,0.887,0.253,0.013,0.01,0.028,0.009,0.027,0.009,0.023,0.012,0.017,0.018,0.009,0.027,0.009,0.027,0.01,0.027,0.009,0.019,0.018,0.009,0.028,0.01
2024-03-22,0.027,0.009,0.013,0.025,0.01,0.028,0.009,0.015,0.704,1.425,1.188,1.136,0.541,0.022,0.009,0.027,0.009,0.025,0.011,0.015,0.022,0.349,0.517,0.802,0.205,0.153,0.025,0.009,0.026,0.009,0.025,0.014,0.02,0.013,0.021,0.015,0.019,0.014,0.021,0.013,0.022,0.01,0.027,0.009,0.026,0.01,0.02,0.017
2024-03-23,0.009,0.029,0.009,0.018,0.02,0.009,0.029,0.009,0.668,1.578,1.455,1.199,0.577,0.009,0.028,0.008,0.016,0.021,0.008,0.029,0.009,0.438,0.896,0.824,0.658,0.249,0.019,0.017,0.016,0.019,0.014,0.021,0.009,0.027,0.008,0.026,0.009,0.027,0.009,0.016,0.02,0.009,0.028,0.009,0.021,0.017,0.009,0.028
2024-03-24,0.01,0.014,0.024,0.009,0.024,0.014,0.009,0.03,0.657,1.521,1.544,1.072,0.639,0.021,0.009,0.028,0.009,0.008,0.029,0.009,0.016,0.462,1.005,0.998,0.888,0.259,0.016,0.011,0.025,0.009,0.028,0.009,0.025,0.01,0.015,0.021,0.009,0.026,0.01,0.025,0.012,0.011,0.026,0.009,0.028,0.01,0.018,0.019
2024-03-25,0.01,0.028,0.009,0.022,0.016,0.01,0.029,0.01,0.676,1.407,1.17,1.128,0.528,0.009,0.028,0.009,0.027,0.01,0.011,0.026,0.009,0.472,1.001,0.972,0.917,0.242,0.029,0.008,0.022,0.014,0.009,0.028,0.009,0.026,0.009,0.023,0.013,0.009,0.028,0.009,0.027,0.011,0.01,0.029,0.009,0.022,0.017,0.009
2024-03-26,0.029,0.01,0.009,0.03,0.009,0.023,0.016,0.01,0.693,1.562,1.373,1.285,0.622,0.023,0.015,0.01,0.029,0.009,0.009,0.028,0.009,0.458,1.346,1.133,1.036,0.253,0.016,0.021,0.009,0.027,0.009,0.027,0.008,0.021,0.015,0.01,0.026,0.009,0.027,0.009,0.023,0.015,0.009,0.028,0.009,0.024,0.015,0.009
2024-03-27,0.029,0.01,0.01,0.029,0.01,0.016,0.022,0.01,0.691,1.549,1.538,1.119,0.571,0.017,0.021,0.009,0.027,0.009,0.016,0.025,0.01,0.46,0.94,0.845,0.526,0.044,0.028,0.009,0.026,0.009,0.025,0.009,0.026,0.009,0.022,0.013,0.016,0.019,0.009,0.027,0.009,0.027,0.011,0.009,0.029,0.009,0.022,0.015
2024-03-28,0.01,0.029,0.01,0.009,0.03,0.01,0.009,0.03,0.678,1.574,1.58,1.117,0.608,0.013,0.009,0.028,0.01,0.018,0.021,0.01,0.029,0.44,0.814,0.686,0.367,0.26,0.009,0.027,0.009,0.026,0.009,0.022,0.013,0.018,0.018,0.011,0.023,0.009,0.026,0.009,0.027,0.009,0.016,0.021,0.009,0.028,0.009,0.01
2024-03-29,0.029,0.009,0.016,0.024,0.009,0.019,0.021,0.009,0.693,1.577,1.557,1.138,0.576,0.009,0.029,0.008,0.019,0.02,0.01,0.029,0.01,0.385,0.794,0.55,0.486,0.094,0.024,0.011,0.024,0.01,0.022,0.013,0.023,0.011,0.024,0.009,0.025,0.009,0.021,0.013,0.018,0.017,0.014,0.02,0.009,0.027,0.009,0.026
2024-03-30,0.01,0.026,0.011,0.01,0.026,0.01,0.028,0.009,0.665,1.385,1.172,1.151,0.511,0.016,0.02,0.009,0.028,0.009,0.02,0.018,0.01,0.309,0.468,0.615,0.187,0.083,0.014,0.023,0.012,0.026,0.009,0.025,0.008,0.025,0.009,0.024,0.008,0.025,0.009,0.025,0.009,0.025,0.009,0.026,0.009,0.026,0.009,0.026
2024-03-31,0.01,0.026,,,0.01,0.024,0.011,0.017,0.02,0.009,0.693,1.078,1.062,1.005,0.522,0.009,0.027,0.009,0.023,0.013,0.016,0.019,0.009,0.379,0.706,0.265,0.5,0.025,0.009,0.025,0.012,0.021,0.021,0.013,0.025,0.008,0.025,0.009,0.025,0.009,0.025,0.009,0.025,0.009,0.026,0.009,0.026,0.009
2024-04-01,0.026,0.009,0.026,0.009,0.026,0.01,0.024,0.012,0.018,0.018,0.672,1.008,0.988,0.969,0.495,0.026,0.009,0.026,0.009,0.025,0.009,0.026,0.009,0.425,0.801,0.738,0.267,0.091,0.016,0.023,0.011,0.024,0.009,0.024,0.01,0.024,0.017,0.016,0.022,0.013,0.024,0.01,0.025,0.01,0.025,0.01,0.026,0.009
2024-04-02,0.026,0.01,0.026,0.01,0.024,0.011,0.019,0.018,0.01,0.026,0.659,1.193,1.081,1.054,0.516,0.021,0.015,0.013,0.022,0.008,0.025,0.009,0.026,0.392,0.785,0.617,0.64,0.009,0.025,0.009,0.025,0.009,0.197,0.01,0.023,0.209,0.547,0.225,0.008,0.024,0.009,0.025,0.008,0.025,0.009,0.023,0.011,0.018
2024-04-03,0.016,0.011,0.023,0.008,0.027,0.008,0.027,0.008,0.017,0.018,0.008,0.027,0.009,0.02,0.015,0.008,0.026,0.008,0.02,0.015,0.009,0.026,0.008,0.026,0.008,0.013,0.021,0.008,0.024,0.008,0.025,0.008,0.025,0.008,0.025,0.008,0.022,0.011,0.017,0.015,0.013,0.021,0.008,0.026,0.008,0.026,0.008,0.027
2024-04-04,0.008,0.018,0.017,0.009,0.026,0.009,0.026,0.008,0.018,0.018,0.008,0.028,0.008,0.02,0.016,0.008,0.027,0.008,0.009,0.025,0.009,0.025,0.01,0.008,0.026,0.008,0.025,0.009,0.012,0.022,0.008,0.027,0.007,0.016,0.018,0.007,0.026,0.008,0.024,0.01,0.011,0.024,0.008,0.027,0.008,0.011,0.025,0.009
2024-04-05,0.026,0.009,0.016,0.019,0.008,0.028,0.008,0.019,0.017,0.009,0.028,0.008,0.009,0.028,0.008,0.019,0.015,0.008,0.027,0.008,0.015,0.021,0.009,0.026,0.008,0.015,0.02,0.008,0.027,0.008,0.025,0.008,0.011,0.024,0.008,0.025,0.008,0.024,0.01,0.008,0.026,0.008,0.026,0.009,0.016,0.018,0.008,0.027
2024-04-06,0.008,0.027,0.008,0.012,0.023,0.008,0.027,0.009,0.017,0.018,0.009,0.026,0.008,0.025,0.01,0.01,0.024,0.008,0.026,0.008,0.015,0.019,0.008,0.027,0.008,0.019,0.015,0.008,0.026,0.008,0.026,0.008,0.02,0.013,0.012,0.021,0.008,0.027,0.008,0.022,0.011,0.013,0.021,0.009,0.026,0.008,0.026,0.009
2024-04-07,0.014,0.022,0.008,0.027,0.009,0.015,0.02,0.008,0.028,0.009,0.008,0.028,0.008,0.019,0.017,0.008,0.024,0.012,0.008,0.027,0.008,0.012,0.023,0.009,0.027,0.008,0.013,0.022,0.009,0.027,0.008,0.025,0.008,0.023,0.01,0.02,0.013,0.017,0.015,0.014,0.019,0.01,0.024,0.008,0.026,0.009,0.025,0.009
2024-04-08,0.026,0.008,0.019,0.016,0.009,0.026,0.008,0.027,0.009,0.01,0.026,0.008,0.027,0.008,0.008,0.026,0.008,0.025,0.009,0.008,0.026,0.008,0.018,0.017,0.008,0.027,0.008,0.008,0.028,0.008,0.015,0.02,0.007,0.027,0.008,0.008,0.026,0.008,0.021,0.014,0.008,0.027,0.009,0.008,0.028,0.008,0.02,0.017
2024-04-09,0.009,0.02,0.017,0.009,0.019,0.018,0.009,0.015,0.024,0.008,0.009,0.03,0.009,0.008,0.028,0.008,0.008,0.017,0.021,0.009,0.009,0.03,0.008,0.009,0.028,0.008,0.016,0.021,0.008,0.025,0.01,0.008,0.027,0.008,0.026,0.008,0.009,0.026,0.008,0.025,0.008,0.008,0.028,0.008,0.026,0.011,0.008,0.027
2024-04-10,0.009,0.018,0.018,0.009,0.026,0.008,0.009,0.029,0.008,0.008,0.029,0.008,0.01,0.027,0.008,0.011,0.025,0.008,0.012,0.025,0.008,0.008,0.029,0.008,0.008,0.029,0.008,0.014,0.022,0.008,0.022,0.014,0.008,0.027,0.008,0.009,0.027,0.008,0.021,0.014,0.008,0.028,0.009,0.008,0.027,0.009,0.022,0.014
2024-04-11,0.009,0.028,0.008,0.012,0.024,0.009,0.026,0.01,0.009,0.028,0.009,0.01,0.027,0.008,0.015,0.02,0.008,0.024,0.011,0.008,0.027,0.008,0.013,0.023,0.008,0.027,0.008,0.008,0.027,0.008,0.026,0.008,0.012,0.022,0.008,0.026,0.008,0.018,0.017,0.008,0.026,0.008,0.027,0.009,0.013,0.021,0.009,0.027
2024-04-12,0.008,0.017,0.019,0.009,0.028,0.008,0.014,0.023,0.009,0.027,0.009,0.008,0.027,0.008,0.023,0.012,0.008,0.027,0.008,0.017,0.018,0.008,0.027,0.008,0.009,0.027,0.008,0.027,0.008,0.012,0.022,0.008,0.025,0.008,0.025,0.008,0.026,0.008,0.017,0.016,0.009,0.026,0.009,0.026,0.008,0.026,0.009,0.018
2024-04-13,0.016,0.008,0.027,0.008,0.027,0.009,0.017,0.018,0.008,0.027,0.009,0.022,0.013,0.008,0.025,0.008,0.026,0.008,0.017,0.018,0.008,0.026,0.008,0.025,0.009,0.016,0.017,0.012,0.021,0.01,0.023,0.008,0.025,0.008,0.025,0.008,0.024,0.009,0.024,0.008,0.024,0.008,0.025,0.008,0.026,0.008,0.026,0.008
2024-04-14,0.026,0.009,0.019,0.016,0.008,0.027,0.008,0.028,0.009,0.011,0.026,0.008,0.022,0.014,0.008,0.027,0.008,0.008,0.028,0.009,0.017,0.019,0.007,0.027,0.008,0.015,0.019,0.007,0.027,0.007,0.025,0.008,0.025,0.008,0.023,0.009,0.021,0.012,0.017,0.015,0.011,0.023,0.009,0.025,0.009,0.026,0.008,0.026
2024-04-15,0.009,0.021,0.014,0.008,0.027,0.009,0.026,0.009,0.02,0.016,0.009,0.027,0.008,0.012,0.023,0.008,0.027,0.009,0.008,0.027,0.008,0.023,0.013,0.008,0.027,0.008,0.026,0.009,0.017,0.018,0.011,0.022,0.008,0.025,0.008,0.025,0.008,0.025,0.008,0.025,0.008,0.026,0.008,0.023,0.011,0.011,0.025,0.008
2024-04-16,0.027,0.009,0.017,0.019,0.008,0.027,0.009,0.019,0.017,0.008,0.029,0.009,0.008,0.028,0.008,0.01,0.025,0.008,0.023,0.014,0.008,0.027,0.008,0.011,0.024,0.008,0.026,0.01,0.008,0.026,0.008,0.026,0.008,0.02,0.014,0.009,0.024,0.008,0.027,0.008,0.017,0.019,0.008,0.026,0.008,0.026,0.01,0.01
2024-04-17,0.025,0.009,0.026,0.009,0.009,0.027,0.008,0.023,0.014,0.008,0.028,0.009,0.008,0.029,0.008,0.008,0.028,0.008,0.007,0.029,0.008,0.008,0.028,0.007,0.01,0.026,0.008,0.017,0.018,0.008,0.023,0.013,0.008,0.027,0.008,0.008,0.028,0.008,0.014,0.022,0.008,0.021,0.016,0.009,0.025,0.011,0.008,0.029
2024-04-18,0.009,0.008,0.029,0.009,0.008,0.025,0.013,0.008,0.017,0.022,0.008,0.009,0.03,0.008,0.008,0.013,0.025,0.008,0.008,0.029,0.008,0.008,0.023,0.015,0.008,0.015,0.022,0.008,0.014,0.023,0.008,0.02,0.016,0.008,0.027,0.008,0.008,0.027,0.008,0.01,0.026,0.008,0.021,0.015,0.008,0.029,0.008,0.009
2024-04-19,0.028,0.008,0.017,0.02,0.009,0.023,0.014,0.008,0.029,0.009,0.008,0.029,0.008,0.008,0.028,0.008,0.008,0.028,0.008,0.009,0.029,0.008,0.008,0.028,0.008,0.023,0.013,0.008,0.026,0.008,0.026,0.008,0.025,0.008,0.023,0.01,0.018,0.015,0.011,0.023,0.008,0.025,0.009,0.025,0.009,0.021,0.013,0.01
2024-04-20,0.025,0.009,0.026,0.009,0.018,0.018,0.009,0.027,0.009,0.008,0.028,0.009,0.016,0.019,0.008,0.021,0.015,0.008,0.025,0.011,0.008,0.028,0.008,0.013,0.022,0.008,0.025,0.008,0.025,0.008,0.025,0.008,0.024,0.008,0.025,0.007,0.024,0.008,0.024,0.008,0.024,0.008,0.025,0.008,0.025,0.008,0.026,0.008
2024-04-21,0.025,0.009,0.022,0.012,0.012,0.022,0.009,0.026,0.008,0.026,0.009,0.008,0.028,0.008,0.017,0.018,0.008,0.027,0.008,0.008,0.028,0.008,0.025,0.01,0.012,0.021,0.008,0.024,0.011,0.022,0.015,0.016,0.022,0.01,0.024,0.007,0.025,0.007,0.025,0.016,0.016,0.021,0.011,0.025,0.009,0.024,0.008,0.024
2024-04-22,0.009,0.024,0.009,0.025,0.009,0.025,0.009,0.025,0.009,0.022,0.012,0.013,0.021,0.008,0.025,0.008,0.026,0.008,0.018,0.015,0.011,0.023,0.009,0.025,0.008,0.025,0.008,0.024,0.008,0.025,0.008,0.024,0.01,0.022,0.014,0.018,0.016,0.016,0.017,0.015,0.018,0.015,0.02,0.013,0.02,0.014,0.02,0.013
2024-04-23,0.019,0.015,0.014,0.021,0.008,0.026,0.008,0.026,0.008,0.025,0.009,0.026,0.008,0.012,0.022,0.007,0.025,0.008,0.026,0.008,0.019,0.015,0.013,0.02,0.009,0.024,0.009,0.025,0.012,0.021,0.014,0.018,0.02,0.012,0.024,0.008,0.023,0.008,0.024,0.008,0.025,0.008,0.025,0.01,0.024,0.011,0.022,0.008
2024-04-24,0.025,0.009,0.025,0.008,0.026,0.009,0.026,0.008,0.023,0.012,0.013,0.021,0.008,0.026,0.007,0.018,0.016,0.008,0.026,0.008,0.026,0.009,0.018,0.016,0.011,0.022,0.008,0.025,0.008,0.024,0.009,0.024,0.008,0.025,0.008,0.025,0.007,0.024,0.008,0.025,0.007,0.025,0.009,0.025,0.008,0.026,0.009,0.021
2024-04-25,0.012,0.016,0.019,0.008,0.026,0.009,0.026,0.008,0.025,0.01,0.011,0.024,0.008,0.026,0.008,0.016,0.018,0.008,0.026,0.008,0.016,0.018,0.008,0.026,0.008,0.024,0.011,0.012,0.022,0.008,0.025,0.008,0.025,0.008,0.025,0.008,0.016,0.016,0.008,0.025,0.008,0.026,0.008,0.021,0.014,0.008,0.026,0.009
2024-04-26,0.026,0.009,0.017,0.018,0.008,0.028,0.008,0.015,0.021,0.009,0.027,0.009,0.008,0.027,0.008,0.008,0.027,0.008,0.02,0.016,0.008,0.027,0.009,0.01,0.025,0.008,0.027,0.008,0.023,0.012,0.016,0.016,0.012,0.022,0.008,0.025,0.008,0.025,0.008,0.026,0.008,0.023,0.01,0.015,0.019,0.009,0.026,0.009
2024-04-27,0.024,0.011,0.008,0.028,0.009,0.017,0.019,0.009,0.027,0.01,0.009,0.028,0.009,0.008,0.029,0.008,0.008,0.029,0.007,0.008,0.029,0.007,0.008,0.03,0.008,0.007,0.029,0.009,0.008,0.027,0.008,0.008,0.028,0.008,0.008,0.027,0.008,0.019,0.016,0.008,0.027,0.008,0.008,0.028,0.008,0.016,0.02,0.009
2024-04-28,0.021,0.015,0.008,0.025,0.012,0.009,0.022,0.015,0.009,0.011,0.028,0.008,0.008,0.031,0.008,0.008,0.013,0.024,0.008,0.009,0.029,0.009,0.008,0.028,0.007,0.014,0.021,0.008,0.027,0.008,0.016,0.018,0.008,0.026,0.008,0.025,0.008,0.023,0.01,0.015,0.019,0.008,0.026,0.009,0.026,0.009,0.022,0.013
2024-04-29,0.009,0.025,0.009,0.027,0.008,0.013,0.022,0.009,0.026,0.008,0.014,0.022,0.008,0.026,0.008,0.008,0.028,0.008,0.019,0.016,0.008,0.026,0.008,0.014,0.022,0.008,0.027,0.009,0.009,0.026,0.008,0.026,0.008,0.025,0.009,0.022,0.011,0.019,0.014,0.017,0.016,0.012,0.021,0.008,0.026,0.008,0.026,0.009
2024-04-30,0.025,0.009,0.025,0.009,0.017,0.017,0.009,0.026,0.008,0.026,0.008,0.024,0.01,0.008,0.026,0.008,0.026,0.008,0.014,0.02,0.008,0.026,0.009,0.023,0.011,0.011,0.023,0.008,0.026,0.008,0.026,0.008,0.02,0.014,0.013,0.02,0.008,0.025,0.008,0.025,0.008,0.025,0.008,0.026,0.008,0.025,0.01,0.014
2024-05-01,0.02,0.009,0.026,0.008,0.027,0.008,0.017,0.018,0.009,0.027,0.008,0.018,0.018,0.008,0.027,0.008,0.016,0.018,0.008,0.026,0.009,0.026,0.008,0.019,0.015,0.017,0.017,0.018,0.015,0.021,0.011,0.024,0.008,0.024,0.008,0.023,0.008,0.024,0.012,0.02,0.018,0.014,0.024,0.008,0.025,0.009,0.024,0.009
2024-05-02,0.025,0.009,0.025,0.008,0.025,0.008,0.026,0.008,0.026,0.008,0.026,0.008,0.024,0.008,0.019,0.015,0.013,0.019,0.008,0.026,0.008,0.025,0.007,0.026,0.008,0.018,0.015,0.011,0.022,0.008,0.025,0.008,0.025,0.008,0.025,0.007,0.02,0.013,0.014,0.019,0.008,0.025,0.009,0.025,0.009,0.025,0.009,0.017
2024-05-03,0.018,0.008,0.027,0.008,0.027,0.009,0.02,0.014,0.009,0.026,0.008,0.027,0.008,0.014,0.02,0.008,0.026,0.008,0.019,0.015,0.008,0.026,0.008,0.019,0.015,0.008,0.027,0.008,0.021,0.013,0.008,0.025,0.008,0.025,0.008,0.017,0.016,0.007,0.026,0.008,0.025,0.008,0.013,0.021,0.008,0.027,0.008,0.009
2024-05-04,0.028,0.009,0.018,0.018,0.009,0.026,0.009,0.021,0.016,0.008,0.027,0.009,0.014,0.02,0.008,0.027,0.008,0.007,0.027,0.008,0.02,0.014,0.008,0.027,0.008,0.008,0.026,0.008,0.024,0.01,0.008,0.027,0.007,0.021,0.013,0.01,0.022,0.008,0.025,0.007,0.025,0.008,0.019,0.014,0.008,0.026,0.008,0.025
